story,gen,ind,model,temp,valid,validation,fitness,time_llm,time_lean,sgm_sd_sum,sgm_max,lcom_avg,coupling_max
g12-camperplus.txt,1,7,gpt-4o-mini,0.5,True,,15.769,45.88,9.26,1.432,13,0.337,1
g12-camperplus.txt,1,8,gpt-4o-mini,0.5,True,,12.695,24.31,5.38,2.455,9,0.24,1
g12-camperplus.txt,1,9,gpt-4o-mini,0.5,True,,18.574,31.1,6.53,1.863,14,0.711,2
g12-camperplus.txt,2,0,gpt-4o-mini,0.5,True,,13.337,19.16,6.7,1.943,10,0.394,1
g12-camperplus.txt,2,1,gpt-4o-mini,0.5,True,,17.449,28.3,2.19,1.966,14,0.483,1
g12-camperplus.txt,2,2,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,23.65,4.18,2.455,9,0.24,1
g12-camperplus.txt,2,3,gpt-4o-mini,0.5,True,,18.46,23.5,4.11,2.052,15,0.408,1
g12-camperplus.txt,2,4,gpt-4o-mini,0.5,True,,19.738999999999997,28.0,8.14,1.531,17,0.208,1
g12-camperplus.txt,2,0,gpt-4o-mini,0.5,True,,7.77,16.88,2.36,1.47,5,0.3,1
g12-camperplus.txt,2,1,gpt-4o-mini,0.5,True,,7.737,15.01,2.07,1.47,5,0.267,1
g12-camperplus.txt,2,2,gpt-4o-mini,0.5,True,,8.761,12.16,4.28,2.441,5,0.32,1
g12-camperplus.txt,2,3,gpt-4o-mini,0.5,True,,7.737,14.08,2.24,1.47,5,0.267,1
g12-camperplus.txt,2,4,gpt-4o-mini,0.5,True,,12.703,24.32,3.65,2.453,9,0.25,1
g12-camperplus.txt,3,0,gpt-4o-mini,0.5,True,,7.737,16.74,2.83,1.47,5,0.267,1
g12-camperplus.txt,3,1,gpt-4o-mini,0.5,True,,7.763,13.48,2.34,1.48,5,0.283,1
g12-camperplus.txt,3,2,gpt-4o-mini,0.5,True,,7.77,16.33,3.87,1.47,5,0.3,1
g12-camperplus.txt,3,3,gpt-4o-mini,0.5,True,,9.208,14.95,2.07,2.941,5,0.267,1
g12-camperplus.txt,3,4,gpt-4o-mini,0.5,True,,8.708,19.93,5.71,2.441,5,0.267,1
g12-camperplus.txt,3,0,gpt-4o-mini,0.5,True,,7.77,19.01,3.78,1.47,5,0.3,1
g12-camperplus.txt,3,1,gpt-4o-mini,0.5,True,,8.708,18.08,3.44,2.441,5,0.267,1
g12-camperplus.txt,3,2,gpt-4o-mini,0.5,True,,12.703,17.38,4.04,2.453,9,0.25,1
g12-camperplus.txt,3,3,gpt-4o-mini,0.5,True,,7.737,15.05,2.04,1.47,5,0.267,1
g12-camperplus.txt,3,4,gpt-4o-mini,0.5,True,,8.17,23.36,2.74,1.941,5,0.229,1
g12-camperplus.txt,4,0,gpt-4o-mini,0.5,True,,8.767,14.78,4.46,1.5,6,0.267,1
g12-camperplus.txt,4,1,gpt-4o-mini,0.5,True,,7.737,13.62,3.77,1.47,5,0.267,1
g12-camperplus.txt,4,2,gpt-4o-mini,0.5,True,,7.72,12.51,2.15,1.47,5,0.25,1
g12-camperplus.txt,4,3,gpt-4o-mini,0.5,True,,9.738999999999999,17.72,4.32,1.49,7,0.249,1
g12-camperplus.txt,4,4,gpt-4o-mini,0.5,True,,7.77,17.85,8.82,1.47,5,0.3,1
g12-camperplus.txt,4,0,gpt-4o-mini,0.5,True,,7.763,14.52,4.64,1.48,5,0.283,1
g12-camperplus.txt,4,1,gpt-4o-mini,0.5,True,,7.737,15.31,2.5,1.47,5,0.267,1
g12-camperplus.txt,4,2,gpt-4o-mini,0.5,True,,8.733,19.38,3.99,1.461,6,0.272,1
g12-camperplus.txt,4,3,gpt-4o-mini,0.5,True,,7.737,20.08,6.47,1.47,5,0.267,1
g12-camperplus.txt,4,4,gpt-4o-mini,0.5,True,,7.737,13.15,2.36,1.47,5,0.267,1
g12-camperplus.txt,5,0,gpt-4o-mini,0.5,True,,8.769,17.38,5.49,1.48,6,0.289,1
g12-camperplus.txt,5,1,gpt-4o-mini,0.5,True,,7.737,17.7,6.69,1.47,5,0.267,1
g12-camperplus.txt,5,2,gpt-4o-mini,0.5,True,,7.737,18.73,12.62,1.47,5,0.267,1
g12-camperplus.txt,5,3,gpt-4o-mini,0.5,True,,7.737,19.76,5.15,1.47,5,0.267,1
g12-camperplus.txt,5,4,gpt-4o-mini,0.5,True,,7.737,16.05,4.39,1.47,5,0.267,1
g12-camperplus.txt,5,0,gpt-4o-mini,0.5,True,,7.72,17.74,4.15,1.47,5,0.25,1
g12-camperplus.txt,5,1,gpt-4o-mini,0.5,True,,7.737,15.12,6.63,1.47,5,0.267,1
g12-camperplus.txt,5,2,gpt-4o-mini,0.5,True,,7.72,12.62,2.06,1.47,5,0.25,1
g12-camperplus.txt,5,3,gpt-4o-mini,0.5,True,,7.737,12.02,1.99,1.47,5,0.267,1
g12-camperplus.txt,5,4,gpt-4o-mini,0.5,True,,7.72,12.4,2.37,1.47,5,0.25,1
g13-planningpoker.txt,1,0,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,19.07,4.44,,,,
g13-planningpoker.txt,1,1,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,19.32,2.32,,,,
g13-planningpoker.txt,1,2,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,22.45,4.41,,,,
g13-planningpoker.txt,1,3,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,29.35,2.0,,,,
g13-planningpoker.txt,1,4,gpt-4o-mini,0.5,True,,24.37,26.27,9.49,2.216,20,0.154,2
g13-planningpoker.txt,1,5,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,31.02,28.15,,,,
g13-planningpoker.txt,1,6,gpt-4o-mini,0.5,True,,24.757,45.67,4.61,2.6,20,0.157,2
g13-planningpoker.txt,1,7,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,19.21,6.59,,,,
g13-planningpoker.txt,1,8,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,26.13,9.25,,,,
g13-planningpoker.txt,1,9,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,26.65,4.1,,,,
g13-planningpoker.txt,2,0,gpt-4o-mini,0.5,True,,24.843,20.48,4.49,2.397,20,0.446,2
g13-planningpoker.txt,2,1,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,25.79,4.12,2.6,20,0.157,2
g13-planningpoker.txt,2,2,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,23.93,7.11,,,,
g13-planningpoker.txt,2,3,gpt-4o-mini,0.5,True,,24.413,28.84,3.79,2.259,20,0.154,2
g13-planningpoker.txt,2,4,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,32.11,2.28,,,,
g13-planningpoker.txt,2,0,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,19.49,5.34,,,,
g13-planningpoker.txt,2,1,gpt-4o-mini,0.5,True,,24.757,31.13,11.27,2.6,20,0.157,2
g13-planningpoker.txt,2,2,gpt-4o-mini,0.5,True,,22.988,19.79,4.96,1.764,20,0.224,1
g13-planningpoker.txt,2,3,gpt-4o-mini,0.5,True,,9.615,24.71,6.53,2.475,5,0.14,2
g13-planningpoker.txt,2,4,gpt-4o-mini,0.5,True,,8.928,17.92,6.6,2.708,5,0.22,1
g13-planningpoker.txt,3,0,gpt-4o-mini,0.5,True,,9.665,28.34,12.34,2.508,5,0.157,2
g13-planningpoker.txt,3,1,gpt-4o-mini,0.5,True,,9.725,18.48,5.23,2.645,5,0.08,2
g13-planningpoker.txt,3,2,gpt-4o-mini,0.5,True,,24.645,20.8,5.17,2.389,20,0.256,2
g13-planningpoker.txt,3,3,gpt-4o-mini,0.5,True,,24.501,20.4,5.31,2.236,20,0.265,2
g13-planningpoker.txt,3,4,gpt-4o-mini,0.5,True,,9.658,22.05,4.13,2.475,5,0.183,2
g13-planningpoker.txt,3,0,gpt-4o-mini,0.5,True,,8.928,15.98,3.9,2.708,5,0.22,1
g13-planningpoker.txt,3,1,gpt-4o-mini,0.5,True,,8.928,19.23,3.81,2.708,5,0.22,1
g13-planningpoker.txt,3,2,gpt-4o-mini,0.5,True,,9.524999999999999,19.65,3.35,2.385,5,0.14,2
g13-planningpoker.txt,3,3,gpt-4o-mini,0.5,True,,8.928,14.6,2.02,2.708,5,0.22,1
g13-planningpoker.txt,3,4,gpt-4o-mini,0.5,True,,8.928,16.49,2.37,2.708,5,0.22,1
g13-planningpoker.txt,4,0,gpt-4o-mini,0.5,True,,9.928,15.47,2.05,2.708,5,0.22,2
g13-planningpoker.txt,4,1,gpt-4o-mini,0.5,True,,8.928,14.53,3.96,2.708,5,0.22,1
g13-planningpoker.txt,4,2,gpt-4o-mini,0.5,True,,8.928,17.74,2.02,2.708,5,0.22,1
g13-planningpoker.txt,4,3,gpt-4o-mini,0.5,True,,8.928,17.05,2.12,2.708,5,0.22,1
g13-planningpoker.txt,4,4,gpt-4o-mini,0.5,True,,8.847999999999999,15.43,1.99,2.708,5,0.14,1
g13-planningpoker.txt,4,0,gpt-4o-mini,0.5,True,,8.928,15.76,2.12,2.708,5,0.22,1
g13-planningpoker.txt,4,1,gpt-4o-mini,0.5,True,,8.928,20.4,2.8,2.708,5,0.22,1
g13-planningpoker.txt,4,2,gpt-4o-mini,0.5,True,,8.928,16.48,2.02,2.708,5,0.22,1
g13-planningpoker.txt,4,3,gpt-4o-mini,0.5,True,,8.928,15.53,2.2,2.708,5,0.22,1
g13-planningpoker.txt,4,4,gpt-4o-mini,0.5,True,,8.928,15.58,2.0,2.708,5,0.22,1
g13-planningpoker.txt,5,0,gpt-4o-mini,0.5,True,,9.558,13.67,3.83,2.418,5,0.14,2
g13-planningpoker.txt,5,1,gpt-4o-mini,0.5,True,,8.928,14.93,2.11,2.708,5,0.22,1
g13-planningpoker.txt,5,2,gpt-4o-mini,0.5,True,,8.928,15.28,2.12,2.708,5,0.22,1
g13-planningpoker.txt,5,3,gpt-4o-mini,0.5,True,,8.928,13.18,1.95,2.708,5,0.22,1
g13-planningpoker.txt,5,4,gpt-4o-mini,0.5,True,,8.928,13.84,2.0,2.708,5,0.22,1
g13-planningpoker.txt,5,0,gpt-4o-mini,0.5,True,,8.928,12.71,2.08,2.708,5,0.22,1
g13-planningpoker.txt,5,1,gpt-4o-mini,0.5,True,,8.928,13.18,2.04,2.708,5,0.22,1
g13-planningpoker.txt,5,2,gpt-4o-mini,0.5,True,,8.928,13.41,1.99,2.708,5,0.22,1
g13-planningpoker.txt,5,3,gpt-4o-mini,0.5,True,,8.928,14.62,2.47,2.708,5,0.22,1
g13-planningpoker.txt,5,4,gpt-4o-mini,0.5,True,,8.928,13.0,2.08,2.708,5,0.22,1
g14-datahub.txt,1,0,gpt-4o-mini,0.5,True,,13.152000000000001,19.31,2.03,1.992,9,0.16,2
g14-datahub.txt,1,1,gpt-4o-mini,0.5,True,,13.187999999999999,13.38,2.0,0.982,11,0.206,1
g14-datahub.txt,1,2,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,15.05,2.23,,,,
g14-datahub.txt,1,3,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,13.97,1.97,,,,
g14-datahub.txt,1,4,gpt-4o-mini,0.5,True,,13.702,31.02,1.97,2.485,10,0.217,1
g14-datahub.txt,1,5,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,19.47,1.97,,,,
g14-datahub.txt,1,6,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,19.4,1.98,,,,
g14-datahub.txt,1,7,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,14.5,2.02,,,,
g14-datahub.txt,1,8,gpt-4o-mini,0.5,True,,15.669,14.81,2.05,2.493,11,0.176,2
g14-datahub.txt,1,9,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,16.06,2.24,,,,
g14-datahub.txt,2,0,gpt-4o-mini,0.5,True,,14.582,22.04,2.01,2.471,10,0.111,2
g14-datahub.txt,2,1,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,13.0,2.04,0.982,11,0.206,1
g14-datahub.txt,2,2,gpt-4o-mini,0.5,True,,14.66,15.51,2.12,1.471,10,0.189,3
g14-datahub.txt,2,3,gpt-4o-mini,0.5,True,,15.197999999999999,15.43,2.17,1.982,11,0.216,2
g14-datahub.txt,2,4,gpt-4o-mini,0.5,True,,13.625,11.99,2.04,1.466,10,0.159,2
g14-datahub.txt,2,0,gpt-4o-mini,0.5,True,,7.619999999999999,11.22,2.0,1.48,5,0.14,1
g14-datahub.txt,2,1,gpt-4o-mini,0.5,True,,8.149999999999999,9.86,2.03,1.89,5,0.26,1
g14-datahub.txt,2,2,gpt-4o-mini,0.5,True,,11.671,11.57,2.03,1.487,9,0.184,1
g14-datahub.txt,2,3,gpt-4o-mini,0.5,True,,14.085,11.23,2.01,1.942,10,0.143,2
g14-datahub.txt,2,4,gpt-4o-mini,0.5,True,,14.085,12.81,2.02,1.942,10,0.143,2
g14-datahub.txt,3,0,gpt-4o-mini,0.5,True,,7.119999999999999,10.38,3.79,0.98,5,0.14,1
g14-datahub.txt,3,1,gpt-4o-mini,0.5,True,,14.085,14.11,2.3,1.942,10,0.143,2
g14-datahub.txt,3,2,gpt-4o-mini,0.5,True,,7.5969999999999995,9.36,2.04,1.48,5,0.117,1
g14-datahub.txt,3,3,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,13.36,1.97,1.466,10,0.159,2
g14-datahub.txt,3,4,gpt-4o-mini,0.5,True,,13.085,12.34,2.04,1.942,10,0.143,1
g14-datahub.txt,3,0,gpt-4o-mini,0.5,True,,11.671,11.07,2.33,1.487,9,0.184,1
g14-datahub.txt,3,1,gpt-4o-mini,0.5,True,,14.085,12.15,4.26,1.942,10,0.143,2
g14-datahub.txt,3,2,gpt-4o-mini,0.5,True,,14.098999999999998,15.88,2.05,1.966,10,0.133,2
g14-datahub.txt,3,3,gpt-4o-mini,0.5,True,,11.671,13.63,2.01,1.487,9,0.184,1
g14-datahub.txt,3,4,gpt-4o-mini,0.5,True,,14.154,19.31,2.03,1.966,10,0.188,2
g14-datahub.txt,4,0,gpt-4o-mini,0.5,True,,7.619999999999999,11.53,2.1,1.48,5,0.14,1
g14-datahub.txt,4,1,gpt-4o-mini,0.5,True,,7.5969999999999995,12.34,1.93,1.48,5,0.117,1
g14-datahub.txt,4,2,gpt-4o-mini,0.5,True,,11.671,12.71,1.99,1.487,9,0.184,1
g14-datahub.txt,4,3,gpt-4o-mini,0.5,True,,11.671,11.57,2.16,1.487,9,0.184,1
g14-datahub.txt,4,4,gpt-4o-mini,0.5,False,Unknown caller: Admin,1000021.0,11.94,2.3,1.942,10,0.143,1
g14-datahub.txt,4,0,gpt-4o-mini,0.5,True,,11.671,10.97,2.05,1.487,9,0.184,1
g14-datahub.txt,4,1,gpt-4o-mini,0.5,True,,11.641,14.17,1.97,1.487,9,0.154,1
g14-datahub.txt,4,2,gpt-4o-mini,0.5,True,,11.671,11.12,1.95,1.487,9,0.184,1
g14-datahub.txt,4,3,gpt-4o-mini,0.5,True,,11.641,14.25,2.04,1.487,9,0.154,1
g14-datahub.txt,4,4,gpt-4o-mini,0.5,True,,10.63,12.15,3.27,1.49,8,0.14,1
g14-datahub.txt,5,0,gpt-4o-mini,0.5,True,,7.5969999999999995,12.75,1.98,1.48,5,0.117,1
g14-datahub.txt,5,1,gpt-4o-mini,0.5,True,,7.619999999999999,10.93,2.07,1.48,5,0.14,1
g14-datahub.txt,5,2,gpt-4o-mini,0.5,True,,11.671,13.05,2.38,1.487,9,0.184,1
g14-datahub.txt,5,3,gpt-4o-mini,0.5,True,,11.641,15.87,2.0,1.487,9,0.154,1
g14-datahub.txt,5,4,gpt-4o-mini,0.5,True,,11.671,11.98,1.99,1.487,9,0.184,1
g14-datahub.txt,5,0,gpt-4o-mini,0.5,True,,10.63,12.43,2.0,1.49,8,0.14,1
g14-datahub.txt,5,1,gpt-4o-mini,0.5,True,,10.607000000000001,12.36,1.97,1.49,8,0.117,1
g14-datahub.txt,5,2,gpt-4o-mini,0.5,True,,11.641,13.44,2.03,1.487,9,0.154,1
g14-datahub.txt,5,3,gpt-4o-mini,0.5,True,,10.607000000000001,12.83,2.07,1.49,8,0.117,1
g14-datahub.txt,5,4,gpt-4o-mini,0.5,True,,11.641,12.04,2.0,1.487,9,0.154,1
g16-mis.txt,1,0,gpt-4o-mini,0.5,True,,13.629,10.74,2.0,1.469,10,0.16,2
g16-mis.txt,1,1,gpt-4o-mini,0.5,True,,14.389,17.84,2.07,2.274,9,0.115,3
g16-mis.txt,1,2,gpt-4o-mini,0.5,True,,12.562999999999999,11.72,1.99,3.456,8,0.107,1
g16-mis.txt,1,3,gpt-4o-mini,0.5,True,,15.908,18.76,1.93,3.766,11,0.142,1
g16-mis.txt,1,4,gpt-4o-mini,0.5,True,,16.967,17.03,2.18,5.804,10,0.163,1
g16-mis.txt,1,5,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,23.38,1.99,,,,
g16-mis.txt,1,6,gpt-4o-mini,0.5,True,,13.58,13.43,2.01,2.469,10,0.111,1
g16-mis.txt,1,7,gpt-4o-mini,0.5,True,,13.485,15.1,1.99,3.266,9,0.219,1
g16-mis.txt,1,8,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,17.77,2.02,,,,
g16-mis.txt,1,9,gpt-4o-mini,0.5,True,,14.584999999999999,18.74,2.1,2.424,11,0.161,1
g16-mis.txt,2,0,gpt-4o-mini,0.5,True,,15.912,15.72,2.04,3.657,11,0.255,1
g16-mis.txt,2,1,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,19.08,2.33,3.266,9,0.219,1
g16-mis.txt,2,2,gpt-4o-mini,0.5,True,,14.173000000000002,17.68,1.95,2.075,11,0.098,1
g16-mis.txt,2,3,gpt-4o-mini,0.5,True,,13.501,17.88,2.0,3.404,9,0.097,1
g16-mis.txt,2,4,gpt-4o-mini,0.5,False,Unknown callee: Notification,1000028.0,14.04,2.12,2.274,9,0.115,3
g16-mis.txt,2,0,gpt-4o-mini,0.5,True,,12.341,15.56,2.13,3.122,8,0.219,1
g16-mis.txt,2,1,gpt-4o-mini,0.5,True,,12.719,16.2,1.93,3.612,8,0.107,1
g16-mis.txt,2,2,gpt-4o-mini,0.5,True,,13.485,16.55,2.0,3.266,9,0.219,1
g16-mis.txt,2,3,gpt-4o-mini,0.5,True,,12.583,12.15,2.0,1.458,9,0.125,2
g16-mis.txt,2,4,gpt-4o-mini,0.5,True,,13.485,16.59,2.0,3.266,9,0.219,1
g16-mis.txt,3,0,gpt-4o-mini,0.5,True,,13.485,16.35,2.31,3.266,9,0.219,1
g16-mis.txt,3,1,gpt-4o-mini,0.5,True,,13.014,14.81,2.04,2.795,9,0.219,1
g16-mis.txt,3,2,gpt-4o-mini,0.5,True,,12.268,13.21,1.97,2.159,7,0.109,3
g16-mis.txt,3,3,gpt-4o-mini,0.5,True,,13.485,16.68,2.02,3.266,9,0.219,1
g16-mis.txt,3,4,gpt-4o-mini,0.5,True,,12.341,15.74,2.26,3.122,8,0.219,1
g16-mis.txt,3,0,gpt-4o-mini,0.5,True,,13.054,16.34,1.99,1.929,9,0.125,2
g16-mis.txt,3,1,gpt-4o-mini,0.5,True,,13.485,16.76,2.3,3.266,9,0.219,1
g16-mis.txt,3,2,gpt-4o-mini,0.5,True,,14.852,15.58,2.04,3.745,9,0.107,2
g16-mis.txt,3,3,gpt-4o-mini,0.5,True,,13.943,17.89,2.03,2.804,9,0.139,2
g16-mis.txt,3,4,gpt-4o-mini,0.5,True,,13.521,14.37,2.06,2.396,9,0.125,2
g16-mis.txt,4,0,gpt-4o-mini,0.5,True,,14.247,26.98,2.08,3.14,8,0.107,3
g16-mis.txt,4,1,gpt-4o-mini,0.5,True,,13.485,38.37,2.06,3.266,9,0.219,1
g16-mis.txt,4,2,gpt-4o-mini,0.5,True,,12.397,15.93,2.02,2.218,8,0.179,2
g16-mis.txt,4,3,gpt-4o-mini,0.5,True,,13.943,28.11,2.0,2.804,9,0.139,2
g16-mis.txt,4,4,gpt-4o-mini,0.5,True,,13.485,19.86,2.37,3.266,9,0.219,1
g16-mis.txt,4,0,gpt-4o-mini,0.5,True,,12.985,17.72,2.27,2.766,9,0.219,1
g16-mis.txt,4,1,gpt-4o-mini,0.5,True,,11.904,17.03,2.04,2.685,8,0.219,1
g16-mis.txt,4,2,gpt-4o-mini,0.5,True,,13.514,16.48,1.94,3.295,9,0.219,1
g16-mis.txt,4,3,gpt-4o-mini,0.5,True,,12.268,13.85,2.12,2.159,7,0.109,3
g16-mis.txt,4,4,gpt-4o-mini,0.5,True,,13.014,17.9,2.01,2.795,9,0.219,1
g16-mis.txt,5,0,gpt-4o-mini,0.5,True,,11.863,18.99,2.02,2.644,8,0.219,1
g16-mis.txt,5,1,gpt-4o-mini,0.5,False,Unknown callee: UserPermissionManagement,1000040.0,16.79,2.0,2.159,7,0.109,3
g16-mis.txt,5,2,gpt-4o-mini,0.5,True,,13.014,18.93,2.03,2.795,9,0.219,1
g16-mis.txt,5,3,gpt-4o-mini,0.5,True,,11.87,14.72,2.1,2.651,8,0.219,1
g16-mis.txt,5,4,gpt-4o-mini,0.5,True,,13.014,15.23,1.99,2.795,9,0.219,1
g16-mis.txt,5,0,gpt-4o-mini,0.5,True,,12.017999999999999,17.28,2.07,2.799,8,0.219,1
g16-mis.txt,5,1,gpt-4o-mini,0.5,True,,12.512,15.49,2.16,2.333,8,0.179,2
g16-mis.txt,5,2,gpt-4o-mini,0.5,True,,13.068,17.56,1.99,2.766,9,0.302,1
g16-mis.txt,5,3,gpt-4o-mini,0.5,True,,12.397,14.13,2.15,2.218,8,0.179,2
g16-mis.txt,5,4,gpt-4o-mini,0.5,True,,12.574,14.3,2.1,2.395,8,0.179,2
g17-cask.txt,1,0,gpt-4o-mini,0.5,True,,13.565999999999999,10.99,1.95,0.433,12,0.133,1
g17-cask.txt,1,1,gpt-4o-mini,0.5,True,,11.656,11.14,2.12,1.538,9,0.118,1
g17-cask.txt,1,2,gpt-4o-mini,0.5,True,,14.753,11.04,1.94,0.606,13,0.147,1
g17-cask.txt,1,3,gpt-4o-mini,0.5,True,,13.715,12.56,4.28,1.417,11,0.298,1
g17-cask.txt,1,4,gpt-4o-mini,0.5,True,,14.499,11.33,2.77,1.095,12,0.404,1
g17-cask.txt,1,5,gpt-4o-mini,0.5,True,,15.089,17.76,2.22,0.958,13,0.131,1
g17-cask.txt,1,6,gpt-4o-mini,0.5,True,,12.147,14.25,1.94,0.814,9,0.333,2
g17-cask.txt,1,7,gpt-4o-mini,0.5,True,,14.763,14.74,2.06,1.464,12,0.299,1
g17-cask.txt,1,8,gpt-4o-mini,0.5,True,,13.223,14.12,2.3,1.112,10,0.111,2
g17-cask.txt,1,9,gpt-4o-mini,0.5,True,,11.999,11.34,2.0,0.871,10,0.128,1
g17-cask.txt,2,0,gpt-4o-mini,0.5,True,,17.006999999999998,11.27,2.04,1.876,13,0.131,2
g17-cask.txt,2,1,gpt-4o-mini,0.5,True,,10.453,12.87,2.29,0.314,9,0.139,1
g17-cask.txt,2,2,gpt-4o-mini,0.5,True,,13.577,12.28,2.09,1.441,11,0.136,1
g17-cask.txt,2,3,gpt-4o-mini,0.5,True,,11.629,11.76,1.96,0.49,10,0.139,1
g17-cask.txt,2,4,gpt-4o-mini,0.5,True,,12.706999999999999,14.67,2.13,0.575,11,0.132,1
g17-cask.txt,2,0,gpt-4o-mini,0.5,True,,12.147,10.56,2.07,0.814,9,0.333,2
g17-cask.txt,2,1,gpt-4o-mini,0.5,True,,6.8,8.76,2.03,0.8,5,0,1
g17-cask.txt,2,2,gpt-4o-mini,0.5,True,,11.656,9.81,3.93,1.538,9,0.118,1
g17-cask.txt,2,3,gpt-4o-mini,0.5,True,,6.871,9.24,1.95,0.871,5,0,1
g17-cask.txt,2,4,gpt-4o-mini,0.5,True,,12.238999999999999,10.93,2.16,1.1,9,0.139,2
g17-cask.txt,3,0,gpt-4o-mini,0.5,True,,9.888,9.99,1.95,0.781,8,0.107,1
g17-cask.txt,3,1,gpt-4o-mini,0.5,True,,10.078,9.55,3.62,0.971,8,0.107,1
g17-cask.txt,3,2,gpt-4o-mini,0.5,True,,12.738999999999999,11.16,2.13,0.6,10,0.139,2
g17-cask.txt,3,3,gpt-4o-mini,0.5,True,,13.293,13.51,1.94,1.171,10,0.122,2
g17-cask.txt,3,4,gpt-4o-mini,0.5,True,,11.656,10.33,2.07,1.538,9,0.118,1
g17-cask.txt,3,0,gpt-4o-mini,0.5,True,,6.8,9.28,2.0,0.8,5,0,1
g17-cask.txt,3,1,gpt-4o-mini,0.5,True,,10.596,12.54,2.03,1.471,8,0.125,1
g17-cask.txt,3,2,gpt-4o-mini,0.5,True,,7.371,13.17,2.12,1.371,5,0,1
g17-cask.txt,3,3,gpt-4o-mini,0.5,True,,11.656,10.79,2.04,1.538,9,0.118,1
g17-cask.txt,3,4,gpt-4o-mini,0.5,True,,6.8,8.41,1.99,0.8,5,0,1
g17-cask.txt,4,0,gpt-4o-mini,0.5,True,,6.8,9.02,1.94,0.8,5,0,1
g17-cask.txt,4,1,gpt-4o-mini,0.5,True,,9.915000000000001,10.7,3.81,0.781,8,0.134,1
g17-cask.txt,4,2,gpt-4o-mini,0.5,True,,11.656,12.01,2.07,1.538,9,0.118,1
g17-cask.txt,4,3,gpt-4o-mini,0.5,True,,6,9.84,2.17,0,5,0,1
g17-cask.txt,4,4,gpt-4o-mini,0.5,True,,6.871,9.79,2.02,0.871,5,0,1
g17-cask.txt,4,0,gpt-4o-mini,0.5,True,,8.94,9.61,1.91,0.821,7,0.119,1
g17-cask.txt,4,1,gpt-4o-mini,0.5,True,,9.879000000000001,10.86,2.19,0.781,8,0.098,1
g17-cask.txt,4,2,gpt-4o-mini,0.5,True,,11.193,10.27,1.99,2.955,7,0.238,1
g17-cask.txt,4,3,gpt-4o-mini,0.5,True,,7.271,9.42,2.69,1.271,5,0,1
g17-cask.txt,4,4,gpt-4o-mini,0.5,True,,8.807,8.63,2.06,0.7,7,0.107,1
g17-cask.txt,5,0,gpt-4o-mini,0.5,True,,6,8.06,2.0,0,5,0,1
g17-cask.txt,5,1,gpt-4o-mini,0.5,True,,6.8,8.67,2.02,0.8,5,0,1
g17-cask.txt,5,2,gpt-4o-mini,0.5,True,,6.871,8.28,2.15,0.871,5,0,1
g17-cask.txt,5,3,gpt-4o-mini,0.5,True,,6.871,8.3,2.06,0.871,5,0,1
g17-cask.txt,5,4,gpt-4o-mini,0.5,True,,6.8,8.75,1.97,0.8,5,0,1
g17-cask.txt,5,0,gpt-4o-mini,0.5,True,,8.217,9.45,3.55,1.217,6,0,1
g17-cask.txt,5,1,gpt-4o-mini,0.5,True,,7.271,8.9,2.01,1.271,5,0,1
g17-cask.txt,5,2,gpt-4o-mini,0.5,True,,7.745,9.41,2.03,0.745,6,0,1
g17-cask.txt,5,3,gpt-4o-mini,0.5,True,,7.844,8.76,3.57,0.844,6,0,1
g17-cask.txt,5,4,gpt-4o-mini,0.5,True,,7.271,9.96,3.91,1.271,5,0,1
g18-neurohub.txt,1,0,gpt-4o-mini,0.5,True,,10.549999999999999,17.5,2.03,1.443,8,0.107,1
g18-neurohub.txt,1,1,gpt-4o-mini,0.5,True,,8.65,17.2,2.31,2.423,5,0.227,1
g18-neurohub.txt,1,2,gpt-4o-mini,0.5,True,,11.661999999999999,13.41,2.16,2.427,8,0.235,1
g18-neurohub.txt,1,3,gpt-4o-mini,0.5,True,,13.539,13.39,2.22,1.424,11,0.115,1
